ID,ITEMCODE,ITEM,IN_BLOCKS_OF,METRICS,PRICE_PER_UNIT,CURRENCY,FEES,VOLUME_FROM,VOLUME_TO
1749,8008941,"SAP Analytics Cloud for business intelligence, public system option",1,User,13.00,USD,Month,3001,5000
1750,8008941,"SAP Analytics Cloud for business intelligence, public system option",1,User,11.00,USD,Month,5001,Infinite
1751,8008942,"SAP Analytics Cloud for business intelligence, dedicated system option",1,User,67.00,USD,Month,1,500
1752,8008942,"SAP Analytics Cloud for business intelligence, dedicated system option",1,User,60.00,USD,Month,501,1000
1753,8008942,"SAP Analytics Cloud for business intelligence, dedicated system option",1,User,53.00,USD,Month,1001,3000
1754,8008942,"SAP Analytics Cloud for business intelligence, dedicated system option",1,User,47.00,USD,Month,3001,5000
1755,8008942,"SAP Analytics Cloud for business intelligence, dedicated system option",1,User,40.00,USD,Month,5001,10000
1756,8008942,"SAP Analytics Cloud for business intelligence, dedicated system option",1,User,33.00,USD,Month,10001,Infinite
1757,8008980,"SAP BW/4HANA Cloud, additional non-productive, base package, private edition",256,Gigabyte,12362.00,USD,Month,1,Infinite
1758,8010936,"SAP BW NetWeaver Cloud, base package, private edition",1,Tenant,50446.00,USD,Month,1,Infinite
1759,8010941,"SAP BW NetWeaver Cloud, additional non-productive, base package, private edition",256,Gigabyte,12362.00,USD,Month,1,Infinite
1760,8011030,"SAP BusinessObjects Business Intelligence, additional non-productive, private cloud edition (S)",1,Tenant,10865.00,USD,Month,1,Infinite
1761,8011031,"SAP BusinessObjects Business Intelligence, additional non-productive, private cloud edition (M)",1,Tenant,13783.00,USD,Month,1,Infinite
1762,8011032,"SAP BusinessObjects Business Intelligence, additional non-productive, private cloud edition (L)",1,Tenant,17301.00,USD,Month,1,Infinite
1763,8011033,"SAP BusinessObjects Business Intelligence, additional non-productive, private cloud edition (XL)",1,Tenant,28789.00,USD,Month,1,Infinite
1764,8011039,"SAP BI Java Server Cloud, private edition (8 cores)",1,Tenant,10366.00,USD,Month,1,Infinite
1765,8011040,"SAP BI Java Server Cloud, private edition (16 cores)",1,Tenant,16348.00,USD,Month,1,Infinite
1766,8011041,"SAP BI Java Server Cloud, private edition (24 cores)",1,Tenant,22656.00,USD,Month,1,Infinite
1767,8011119,SAP Profitability and Performance Management Cloud,1,Capacity Unit,2.22,USD,Month,1,Infinite
1768,8011261,"SAP BI Java Server Cloud, additional non-productive, private edition (8 cores)",32,Gigabyte,3831.00,USD,Month,1,Infinite
1769,8011262,"SAP BI Java Server Cloud, additional non-productive, private edition (16 cores)",64,Gigabyte,5423.00,USD,Month,1,Infinite
1770,8011263,"SAP BI Java Server Cloud, additional non-productive, private edition (24 cores)",96,Gigabyte,7132.00,USD,Month,1,Infinite
1771,8012208,"SAP App Server Windows Cloud, private edition",64,Gigabyte,3171.00,USD,Month,1,Infinite
1772,8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,741.00,USD,Month,1,180
1773,8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,482.00,USD,Month,181,350
1774,8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,302.00,USD,Month,351,1050
1775,8016017,"SAP BusinessObjects Business Intelligence, private cloud edition, connection",1,Connection,145.00,USD,Month,1051,Infinite
1776,8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,294.00,USD,Month,1,500
1777,8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,172.00,USD,Month,501,1000
1778,8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,109.00,USD,Month,1001,3000
1779,8016043,"SAP BusinessObjects Business Intelligence, private cloud edition, standard user",1,User,53.00,USD,Month,3001,Infinite
1780,8017070,SAP Sustainability Control Tower,100000,Record,172.00,USD,Month,1,50
1781,8017070,SAP Sustainability Control Tower,100000,Record,150.00,USD,Month,51,150
1782,8017070,SAP Sustainability Control Tower,100000,Record,128.00,USD,Month,151,Infinite
1783,8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,19.00,USD,Month,1,25000
1784,8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,14.00,USD,Month,25001,50000
1785,8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,12.00,USD,Month,50001,75000
1786,8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,11.00,USD,Month,75001,100000
1787,8017261,"SAP Analytics Cloud, enterprise edition, dedicated system option",1,User,9.98,USD,Month,100001,Infinite
1788,8018109,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 512 GB)",256,Gigabyte,3698.00,USD,Month,1,Infinite
1789,8018190,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 1024 GB)",512,Gigabyte,4623.00,USD,Month,1,Infinite
1790,8018195,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 256 GB)",128,Gigabyte,1846.00,USD,Month,1,Infinite
1791,8018201,"SAP Analytics Cloud, test tenant, SAP HANA upgrade, dedicated system option (up to 2048 GB)",1024,Gigabyte,7766.00,USD,Month,1,Infinite
1792,**,Cloud - Enterprise Information Management,0,,0.00,,,,
1793,8005972,"SAP Archiving and Document Access Core by OpenText, additional storage",500,Gigabyte,554.00,USD,Month,1,Infinite
1794,8008266,"SAP Document Presentment by OpenText, cloud edition",100000,Document,1109.00,USD,Month,1,50
1795,8008266,"SAP Document Presentment by OpenText, cloud edition",100000,Document,1017.00,USD,Month,51,100
1796,8008266,"SAP Document Presentment by OpenText, cloud edition",100000,Document,924.00,USD,Month,101,200
1797,8008266,"SAP Document Presentment by OpenText, cloud edition",100000,Document,832.00,USD,Month,201,350
1798,8008266,"SAP Document Presentment by OpenText, cloud edition",100000,Document,740.00,USD,Month,351,Infinite
1799,8008267,SAP Information Capture Core by OpenText,1000,Document,43.00,USD,Month,1,100
1800,8008267,SAP Information Capture Core by OpenText,1000,Document,40.00,USD,Month,101,200
1801,8008267,SAP Information Capture Core by OpenText,1000,Document,38.00,USD,Month,201,500
1802,8008267,SAP Information Capture Core by OpenText,1000,Document,36.00,USD,Month,501,1000
1803,8008267,SAP Information Capture Core by OpenText,1000,Document,33.00,USD,Month,1001,Infinite
1804,8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,1031.00,USD,Month,1,20
1805,8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,887.00,USD,Month,21,60
1806,8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,776.00,USD,Month,61,120
1807,8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,665.00,USD,Month,121,200
1808,8008426,SAP Archiving and Document Access Core by OpenText,1,Gigabyte,554.00,USD,Month,201,Infinite
1809,8011182,"SAP Master Data Governance, cloud edition",5000,Object,89.00,USD,Month,1,50
1810,8011182,"SAP Master Data Governance, cloud edition",5000,Object,67.00,USD,Month,51,250
1811,8011182,"SAP Master Data Governance, cloud edition",5000,Object,50.00,USD,Month,251,1000
1812,8011182,"SAP Master Data Governance, cloud edition",5000,Object,47.00,USD,Month,1001,Infinite
1813,8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option",1000,Gigabyte,21204.00,USD,Month,1,1
1814,8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option",1000,Gigabyte,11752.00,USD,Month,2,5
1815,8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option",1000,Gigabyte,8204.00,USD,Month,6,10
1816,8014246,"SAP Advanced Data Migration and Management by Syniti, database storage option",1000,Gigabyte,6985.00,USD,Month,11,Infinite
1817,8014313,SAP Advanced Data Migration and Management by Syniti,1000,Gigabyte,27407.00,USD,Month,1,1
1818,8014313,SAP Advanced Data Migration and Management by Syniti,1000,Gigabyte,22174.00,USD,Month,2,5
1819,8014313,SAP Advanced Data Migration and Management by Syniti,1000,Gigabyte,19957.00,USD,Month,6,10
1820,8014313,SAP Advanced Data Migration and Management by Syniti,1000,Gigabyte,17739.00,USD,Month,11,Infinite
1821,8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,4435.00,USD,Month,1,5
1822,8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,3049.00,USD,Month,6,10
1823,8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,2561.00,USD,Month,11,40
1824,8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,1330.00,USD,Month,41,100
1825,8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,898.00,USD,Month,101,150
1826,8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,743.00,USD,Month,151,300
1827,8018082,"SAP Extended Enterprise Content Management by OpenText, cloud add-on for capital projects and operations",50,User,554.00,USD,Month,301,1000
1828,8018106,"SAP Extended Enterprise Content Management by OpenText, cloud edition, additional storage",100,Gigabyte,216.00,USD,Month,1,Infinite
1829,8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,9701.00,USD,Month,1,5
1830,8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,6652.00,USD,Month,6,10
1831,8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,4551.00,USD,Month,11,40
1832,8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,2938.00,USD,Month,41,100
1833,8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,1497.00,USD,Month,101,150
1834,8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,1441.00,USD,Month,151,300
1835,8018118,"SAP Extended Enterprise Content Management by OpenText, cloud edition, enterprise user option",50,User,1220.00,USD,Month,301,1000
1836,8018124,"SAP Extended Enterprise Content Management by OpenText, cloud edition, external access",100000,Transaction,463.00,USD,Month,1,Infinite
1837,8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,7761.00,USD,Month,1,5
1838,8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,5322.00,USD,Month,6,10
1839,8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,3659.00,USD,Month,11,40
1840,8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,2384.00,USD,Month,41,100
1841,8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,1220.00,USD,Month,101,150
1842,8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,1164.00,USD,Month,151,300
1843,8018181,"SAP Extended Enterprise Content Management by OpenText, cloud edition, base access option",50,User,998.00,USD,Month,301,1000
1844,8018182,"SAP Extended Enterprise Content Management by OpenText, cloud edition, additional nonproduction tenant",1,Tenant,9219.00,USD,Month,1,Infinite
1845,**,Cloud - Middleware,0,,0.00,,,,
1846,8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,2012.00,USD,Month,1,25
1847,8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,1802.00,USD,Month,26,50
1848,8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,1597.00,USD,Month,51,100
1849,8013631,SAP Enterprise Continuous Testing by Tricentis,1,Connection,1386.00,USD,Month,101,Infinite
1850,8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,1996.00,USD,Month,1,9
1851,8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,1386.00,USD,Month,10,24
1852,8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,1247.00,USD,Month,25,49
1853,8015512,SAP Enterprise Performance Testing by Tricentis,100,Object,1109.00,USD,Month,50,Infinite
1854,8016682,SAP Test Automation by Tricentis,1,Connection,2090.00,USD,Month,1,25
1855,8016682,SAP Test Automation by Tricentis,1,Connection,1885.00,USD,Month,26,50
1856,8016682,SAP Test Automation by Tricentis,1,Connection,1691.00,USD,Month,51,100
1857,8016682,SAP Test Automation by Tricentis,1,Connection,1497.00,USD,Month,101,Infinite
1858,8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,3991.00,USD,Month,1,5
1859,8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,3215.00,USD,Month,6,10
1860,8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,2772.00,USD,Month,11,20
1861,8017951,SAP Enterprise Data Integrity Testing by Tricentis,1,Connection,2439.00,USD,Month,21,Infinite
1862,8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,20.00,USD,Month,1,1000
1863,8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,18.00,USD,Month,1001,3000
1864,8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,11.00,USD,Month,3001,6000
1865,8017961,SAP Change Impact Analysis by Tricentis,1,Gigabyte,7.76,USD,Month,6001,10000
1866,*,Cloud - Support,0,,0.00,,,,
1867,8017514,SAP Preferred Success for SAP Sales Cloud and SAP Service Cloud,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1868,8017526,SAP Preferred Success for HCM solutions from SAP,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1869,8017534,SAP Preferred Success for SAP Digital Supply Chain,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1870,8017536,"SAP Preferred Success for SAP Commerce Cloud, expanded edition",1,% of Net Recurring Fee,30.00,%,Year,1,Infinite
1871,8017543,SAP Preferred Success for SAP Fieldglass solutions,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1872,8017553,SAP Preferred Success for SAP Commerce Cloud,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1873,8017555,"SAP Preferred Success for HCM solutions from SAP, expanded edition",1,% of Net Recurring Fee,30.00,%,Year,1,Infinite
1874,8017563,SAP Preferred Success for SAP Business Technology Platform,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1875,8017575,"SAP Preferred Success for SAP Ariba solutions, expanded edition",1,% of Net Recurring Fee,30.00,%,Year,1,Infinite
1876,8017576,"SAP Preferred Success for SAP Sales Cloud and SAP Service Cloud, expanded edition",1,% of Net Recurring Fee,30.00,%,Year,1,Infinite
1877,8017583,"SAP Preferred Success for SAP Business Technology Platform, expanded edition",1,% of Net Recurring Fee,30.00,%,Year,1,Infinite
1878,8017593,SAP Preferred Success for SAP Ariba solutions,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1879,8017601,SAP Preferred Success for SAP Customer Data Cloud,1,% of Net Recurring Fee,20.00,%,Year,1,Infinite
1880,8018206,"SAP Preferred Success for SAP IBP for Supply Chain, expanded edition",1,% of Net Recurring Fee,30.00,%,Year,1,Infinite
1881,8018252,"SAP Preferred Success for SAP Fieldglass solutions, expanded edition",1,% of Net Recurring Fee,30.00,%,Year,1,Infinite
1882,8018603,"SAP Cloud ALM, tenant extension",1,Tenant,2217.00,USD,Month,1,Infinite
1883,*,Small and Midsize Enterprises (SME),0,,0.00,,,,
1884,**,SAP Business ByDesign,0,,0.00,,,,
1885,8000275,"SAP Business ByDesign, additional productive tenant",1,Tenant,1391.00,USD,Month,1,Infinite
1886,8002712,"SAP Business ByDesign, localization fee",1,Entitlements Package,947.00,USD,Month,1,Infinite
1887,8002713,"SAP Business ByDesign, test tenant",1,Tenant,1243.00,USD,Month,1,Infinite
1888,8007643,"SAP Business ByDesign, advanced user",1,User,212.00,USD,Month,1,Infinite
1889,8007644,"SAP Business ByDesign, core user",1,User,116.00,USD,Month,1,Infinite
1890,8007645,"SAP Business ByDesign, self-service user",1,User,22.00,USD,Month,1,Infinite
1891,8008018,"SAP Business ByDesign, public edition",1,Entitlements Package,1775.00,USD,Month,1,Infinite
1892,8014401,"SAP Business ByDesign, enterprise private edition",1,Entitlements Package,33261.00,USD,Month,1,Infinite
1893,8018108,"SAP Business ByDesign, private edition, archive option (L)?",1,Entitlements Package,80935.00,USD,Month,1,Infinite
1894,8018130,"SAP Business ByDesign, private edition, archive option ? (S)?",1,Entitlements Package,20511.00,USD,Month,1,Infinite
1895,8018136,"SAP Business ByDesign, private edition, archive option? (M)?",1,Entitlements Package,41576.00,USD,Month,1,Infinite
